# Constructed from biom file																																																																				
#OTU ID	A1-JM2s-2-2621739	A2-Joya3s-2-2621747	A3-J6r-2-2621805	A7-Cueva2s-2-2621837	A8-JM2r-2-2621845	A9-Q4r-2-2621903	A10-QM6r-2-2621911	A11-Cueva3r-2-2621919	A12-QM6s-2-2621927	B1-Base1s-2-2621740	B2-Joya2s-2-2621748	B3-JM3r-2-2621806	B7-NEG1-2-2621838	B8-JM1r-2-2621846	B9-Q3r-2-2621904	B10-QM5r-2-2621912	B11-Cueva2r-2-2621920	B12-QM2s-2-2621928	C1-Cueva5s-2-2621741	C2-NEG3-2-2621749	C3-JM4r-2-2621807	C7-POS1-2-2621839	C8-NEG4-2-2621847	C9-Q2r-2-2621905	C10-QM4r-2-2621913	C11-Cueva1r-2-2621921	C12-Base3r-2-2621929	D1-Cueva4s-2-2621742	D2-POS3-2-2621750	D3-JM6r-2-2621808	D8-J5r-2-2621848	D9-Q1r-2-2621906	D10-QM3r-2-2621914	D11-Joya9r-2-2621922	D12-Base1r-2-2621930	E1-Cueva3s-2-2621743	E2-Joya2r-2-2621801	E3-J1s-2-2621809	E8-J4r-2-2621849	E9-JM5r-2-2621907	E10-QM2r-2-2621915	E11-Joya8r-2-2621923	E12-Cueva5r-2-2621931	F1-Cueva1s-2-2621744	F2-Q3s-2-2621802	F3-J5s-2-2621810	F8-J3r-2-2621850	F9-QM1s-2-2621908	F10-QM1r-2-2621916	F11-Joya7r-2-2621924	F12-Cueva4r-2-2621932	G1-Joya9s-2-2621745	G2-Q1s-2-2621803	G3-JM1s-2-2621811	G8-J2r-2-2621901	G9-POS2-2-2621909	G10-Q6r-2-2621917	G11-Joya3r-2-2621925	G12-Base3s-2-2621933	H1-Joya7s-2-2621746	H2-JM6s-2-2621804	H3-Joya8s-2-2621812	H8-J1r-2-2621902	H9-NEG2-2-2621910	H10-Q5r-2-2621918	H11-J3s-2-2621926	H12-Q6s-2-2621934	taxonomy
OTU59	0	0	0	0	0	0	0	0	12193	2338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2461	0	0	3	0	0	0	t__myc; a__ecm; k__Fungi; p__ Ascomycota; c__ Pezizomycetes; o__ Pezizales; f__ Pyronemataceae; g__ Wilcoxina; s__ Wilcoxina rehmii
OTU60	0	559	0	0	0	0	0	0	0	0	18301	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11491	0	0	0	0	829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2150	0	0	0	7462	0	11	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Clavariaceae; g__ Ramariopsis; s__
OTU61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	19779	0	0	0	0	0	0	0	0	0	0	0	0	904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Tricholomataceae; g__ Tricholoma; s__ Tricholoma squarrulosum
OTU62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Botryosphaeriales; f__ Botryosphaeriaceae; g__ Botryosphaeria; s__
OTU63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	2205	14693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__ Hyaloscyphaceae; g__; s__
OTU64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Archaeorhizomycetes; o__ Archaeorhizomycetales; f__ Archaeorhizomycetaceae; g__ Archaeorhizomyces; s__
OTU65	0	5413	0	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	3605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5937	0	0	0	0	0	0	0	1482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__ Helotiaceae; g__ Mycosymbioces; s__
OTU66	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	501	0	0	0	0	0	24059	0	0	1196	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Trechisporales; f__; g__; s__
OTU67	0	0	0	0	0	0	13959	0	3284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__; g__; s__
OTU68	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	107	0	2	0	0	1	0	10713	0	0	0	0	0	0	0	0	0	0	0	0	263	0	0	4109	0	0	0	2776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5519	0	0	14	0	0	6453	t__myc; a__ecm; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Mytilinidales; f__ Gloniaceae; g__ Cenococcum; s__ Cenococcum geophilum
OTU69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3106	0	0	0	0	0	0	0	27172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Tricholomataceae; g__ Tricholoma; s__
OTU70	0	0	0	3371	0	0	0	1951	102	630	0	360	0	86	0	0	0	244	0	6	0	0	6	89	428	915	16008	1476	0	0	0	0	0	0	267	0	0	408	93	0	0	0	0	0	0	251	0	424	274	0	904	0	0	0	0	0	43	0	917	40	0	115	159	1	72	94	1236	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Hypocreales; f__ Nectriaceae; g__ Ilyonectria; s__ Ilyonectria mors-panacis
OTU71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20399	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Saccharomycetes; o__ Saccharomycetales; f__ Debaryomycetaceae; g__ Debaryomyces; s__
OTU72	0	0	0	0	0	0	0	0	295	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2650	0	0	0	596	0	0	0	16529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Tricholomataceae; g__ Hemimycena; s__ Hemimycena angustispora
OTU73	0	0	0	0	0	0	0	0	0	0	2388	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550	0	0	0	0	0	0	0	0	0	0	0	0	0	1328	0	0	0	0	0	0	0	784	151	2573	0	0	0	0	0	0	0	25	0	6798	0	4	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__; g__; s__
OTU74	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13392	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Pezizomycetes; o__ Pezizales; f__ Ascobolaceae; g__ Ascobolus; s__
OTU75	0	1142	0	524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	1659	0	1043	0	0	0	0	0	0	0	0	528	0	0	0	0	1264	0	0	0	0	0	0	0	0	4028	0	0	0	0	0	0	1533	0	0	0	1100	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Basidiomycota; c__ Tremellomycetes; o__ Tremellales; f__; g__; s__
OTU76	0	0	0	2070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4493	0	0	0	0	0	0	8951	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Geoglossomycetes; o__ Geoglossales; f__ Geoglossaceae; g__ Glutinoglossum; s__
OTU77	13921	0	3185	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3633	0	0	0	0	494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	677	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Amanitaceae; g__ Amanita; s__ Amanita populiphila
OTU78	0	0	0	0	0	0	0	0	0	0	1153	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	6509	0	0	0	0	0	0	0	1532	0	5976	0	5	0	0	0	t__nomyc; a__endo; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__ Chaetothyriales; f__ Herpotrichiellaceae; g__ Capronia; s__
OTU79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740	0	0	3159	0	0	0	0	10983	0	0	0	0	0	0	0	22195	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Tricholomataceae; g__ Mycena; s__
OTU81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	14	0	12170	0	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Pleosporales; f__ Phaeosphaeriaceae; g__ Paraphoma; s__ Paraphoma radicina
OTU82	0	0	0	0	0	400	0	0	565	0	0	0	0	0	534	0	0	234	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	138	0	0	0	36	0	90	0	10953	0	0	0	0	0	0	0	0	0	0	0	0	0	4039	10	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Orbiliomycetes; o__ Orbiliales; f__; g__; s__
OTU83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	0	0	0	11977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Hypocreales; f__Incertae sedis; g__Acremonium; s__
OTU84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Pleosporales; f__; g__; s__
OTU85	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	6946	0	9	16858	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Clavariaceae; g__; s__
OTU86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Sordariomycetes; o__ Diaporthales; f__; g__; s__
OTU87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	14045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Thelephorales; f__ Thelephoraceae; g__ Tomentella; s__
OTU88	0	137	0	723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	1551	0	0	0	0	0	0	0	4772	0	0	0	0	0	0	0	8143	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	4181	0	1762	0	1	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Archaeorhizomycetes; o__ Archaeorhizomycetales; f__ Archaeorhizomycetaceae; g__ Archaeorhizomyces; s__
OTU89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6191	0	0	13	13370	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Thelephorales; f__ Thelephoraceae; g__; s__
OTU90	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	12178	0	6	13057	0	4	0	0	0	0	0	0	0	657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Hygrophoraceae; g__ Gliophorus; s__ Gliophorus psittacinus
OTU91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16966	0	0	18	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Tricholomataceae; g__ Tricholoma; s__ Tricholoma ulvinenii
OTU93	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	20507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Thelephorales; f__ Thelephoraceae; g__ Tomentella; s__
OTU94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15990	0	0	0	0	0	0	0	136	0	0	t__nomyc; a__unknown; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Tricholomataceae; g__ Mycenella; s__ Mycenella bryophila
OTU95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Agaricaceae; g__; s__
OTU96	0	0	0	0	0	0	0	0	459	0	0	0	0	819	0	0	0	0	0	0	454	0	0	0	0	0	0	0	0	753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11125	0	0	0	0	0	0	0	0	1289	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Pleosporales; f__; g__; s__
OTU97	3049	0	463	109	634	0	1147	5497	1729	1185	0	259	1	94	0	856	0	491	0	0	0	0	0	71	228	0	151	0	0	0	0	286	315	246	620	289	0	1375	0	1776	3140	1349	0	0	788	0	0	0	1344	0	111	0	0	0	0	0	26	0	824	0	1418	0	0	1	685	0	156	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__ Chaetothyriales; f__ Herpotrichiellaceae; g__ Cladophialophora; s__
OTU98	0	957	52	61	0	0	0	0	82	1075	5229	0	6	0	0	36	0	102	886	0	0	0	2	0	152	3416	582	556	0	60	0	0	0	281	0	869	0	0	0	96	0	67	0	1612	117	0	0	72	0	0	717	204	761	0	0	0	0	1787	464	375	282	2111	0	3	0	0	334	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__ Eurotiales; f__ Aspergillaceae; g__ Penicillium; s__ Penicillium swiecickii
OTU99	0	45	13	2095	0	0	0	0	54	435	1298	266	4	0	0	0	0	0	0	0	0	0	1	0	0	62	64	6519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3289	0	0	0	360	0	0	0	322	0	0	0	0	0	0	963	153	150	0	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Mortierellomycota; c__ Mortierellomycetes; o__ Mortierellales; f__ Mortierellaceae; g__ Mortierella; s__ Mortierella humilis
OTU100	0	0	0	0	0	11832	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	251	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Ascomycota; c__ Pezizomycetes; o__ Pezizales; f__ Pyronemataceae; g__; s__
OTU101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11419	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__; o__; f__; g__; s__
OTU102	0	163	0	561	0	0	0	0	0	137	3128	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1753	256	0	0	0	0	0	187	0	3871	1539	0	0	0	0	2855	0	0	0	0	0	0	0	1034	1309	1009	0	0	0	0	0	1061	1659	0	0	1881	0	2	0	0	32	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__ Hyaloscyphaceae; g__; s__
OTU103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17325	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__ Eurotiales; f__ Aspergillaceae; g__ Aspergillus; s__ Aspergillus conicus
OTU104	0	117	0	1481	0	0	0	0	0	4409	795	0	1	0	0	0	22	0	0	0	0	0	0	0	0	0	325	1525	0	19	0	0	0	0	421	0	0	0	0	0	0	0	4436	454	157	0	0	0	0	0	0	0	0	0	0	0	0	0	3129	605	0	493	0	1	0	24	2638	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Thelebolales; f__ Pseudeurotiaceae; g__ Pseudogymnoascus; s__
OTU105	0	0	0	0	0	9751	99	0	2090	0	0	0	3	0	5910	0	0	0	0	0	0	0	0	167	315	0	0	0	0	0	0	967	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	56	0	0	1	3856	0	459	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__ Hyaloscyphaceae; g__; s__
OTU106	8110	0	1106	0	2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__ Incertae sedis; g__ Chalara; s__
OTU107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Eurotiomycetes; o__ Chaetothyriales; f__; g__; s__
OTU108	0	183	0	36	0	0	0	0	0	0	757	0	0	0	0	0	62	0	0	0	0	0	0	0	0	66	298	0	0	0	0	0	0	5523	0	0	0	0	0	0	0	2161	0	0	0	0	0	0	0	1313	321	2239	0	0	0	0	0	2411	43	2840	0	1328	0	1	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Pleosporales; f__ Melanommataceae; g__ Herpotrichia; s__
OTU109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Inocybaceae; g__ Inocybe; s__
OTU110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9441	0	7	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__; g__; s__
OTU111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__ Myxotrichaceae; g__; s__
OTU112	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	18547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1284	0	0	0	0	0	1038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Russulales; f__ Russulaceae; g__ Russula; s__ Russula risigallina
OTU113	0	0	0	0	0	0	0	0	10774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Agaricales; f__ Hygrophoraceae; g__ Cuphophyllus; s__ Cuphophyllus virgineus
OTU114	0	0	0	0	0	0	8618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	169	0	0	t__nomyc; a__sap; k__Fungi; p__ Ascomycota; c__ Dothideomycetes; o__ Pleosporales; f__ Lophiostomataceae; g__ Lophiostoma; s__
OTU115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	19831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Thelephorales; f__ Thelephoraceae; g__; s__
OTU116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Cantharellales; f__ Ceratobasidiaceae; g__ Ceratobasidium; s__
OTU117	0	0	0	0	0	0	0	0	7611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5539	0	0	t__myc; a__ecm; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Cantharellales; f__ Clavulinaceae; g__ Clavulina; s__
OTU118	0	14255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2608	0	0	0	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	t__nomyc; a__unknown; k__Fungi; p__ Basidiomycota; c__ Agaricomycetes; o__ Sebacinales; f__ Serendipitaceae; g__ Serendipita; s__
OTU119	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	122	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	221	8327	0	0	0	0	0	0	0	0	323	0	52	0	0	0	0	0	t__unknown; a__unknown; k__Fungi; p__ Ascomycota; c__ Leotiomycetes; o__ Helotiales; f__; g__; s__
